API,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
INTL.36-12-BGR-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02364E-05,5.11821E-05,0.000341214,0.002777483,0.004643925,0.004272001,0.004718992,0.004729228,0.004786552,0.004581824,0.004922014,0.005053041,0.005004247,0.006836417,0.011702704
INTL.117-12-BGR-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.116-12-BGR-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02364E-05,5.11821E-05,0.000341214,0.002777483,0.004643925,0.004272001,0.004718992,0.004729228,0.004786552,0.004581824,0.004922014,0.005053041,0.005004247,0.006836417,0.011702704
INTL.37-12-BGR-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,1.70607E-05,6.82428E-05,0.000160371,0.000416281,0.000808678,0.002323668,0.002937854,0.004166225,0.004688283,0.004541561,0.00495443,0.004862302,0.005132202,0.004497544,0.004493791,0.005040074,0.004891646,0.00511268,0.005404656
INTL.38-12-BGR-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82428E-06,9.89521E-05,5.11821E-05,0,3.75336E-05,2.04728E-05,6.48307E-05,5.80064E-05,2.3885E-05,2.04728E-05,5.45943E-05,2.72971E-05,0.000119425,0.00019108,0.000225201,0.000375336,0.000682428,0.000928103,0.001204486,0.001351208,0.005432471,0.006247973,0.00581156,0.008833693,0.00765574,0.005558064
INTL.2-3-BGR-QBTU.A,    Imports (quad Btu),0.016029576,0.015343764,0.015152692,0.015633784,0.015821444,0.025422812,0.018516924,0.018172312,0.017831112,0.018540808,0.018547632,0.010519196,0.0107478,0.0056298,0.0040944,0.006824,0.006151836,0.0027296,0.00192778,0.0058004,0.003289168,0.003725904,0.00696048,0.004377596,0.002528292,0.002726188,0.003886268,0.010433896,0.010566964,0.009082744,0.003981804,0.004943988,0.008028436,0.011433612,0.014736428,0.014504412,0.015586016,0.01264146,0.007584876,0.01038954,0.01264726,0.006336084,0.00501564,NA
INTL.2-4-BGR-QBTU.A,    Exports (quad Btu),0.002954792,0.00373614,0.006121128,0.007578052,0.007653116,0.010085872,0.00501564,0.003248224,0.002896788,0.00242252,0.005650272,0.00327552,0.001992608,0.00518624,0.00419676,0.007236852,0.007683824,0.01479102,0.014367932,0.012375324,0.019052608,0.027354004,0.02843902,0.023106064,0.02258744,0.02859256,0.030305384,0.025702596,0.028800692,0.02639182,0.032799556,0.04131932,0.036375332,0.032523184,0.046996888,0.050586312,0.03732728,0.031342632,0.03422236,0.03021326,0.02427638,0.03628662,0.04662498,NA
INTL.2-23-BGR-QBTU.A,    Net imports (quad Btu),0.013074784,0.011607624,0.009031564,0.008055732,0.008168328,0.01533694,0.013501284,0.014924088,0.014934324,0.016118288,0.01289736,0.007243676,0.008755192,0.00044356,-0.00010236,-0.000412852,-0.001531988,-0.01206142,-0.012440152,-0.006574924,-0.01576344,-0.0236281,-0.02147854,-0.018728468,-0.020059148,-0.025866372,-0.026419116,-0.0152687,-0.018233728,-0.017309076,-0.028817752,-0.036375332,-0.028346896,-0.021089572,-0.03226046,-0.0360819,-0.021741264,-0.018701172,-0.026637484,-0.01982372,-0.01162912,-0.029950536,-0.04160934,NA
,Burkina Faso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-BFA-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-BFA-QBTU.A,        Renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,3.07093E-05,4.43578E-05,6.82428E-05,0.000160371,0.000245674,0.000320741,0.000388984,0.000392396,0.000266147,0.000419693,0.000330978,0.000180844,0.000218377,0.000327566,0.000342579,0.000339508,0.00027263,0.000376359,0.000459274,0.000446991,0.000416281,0.000307093,0.000361687,0.000395808,0.000344626,0.000361687,0.000535706,0.000542531,0.000777968,0.00073361,0.000726786,0.000802536,0.000842892,NA
INTL.33-12-BFA-QBTU.A,            Hydroelectricity (quad Btu),0,0,0,0,0,0,0,0,0,0,3.07093E-05,4.43578E-05,6.82428E-05,0.000160371,0.000245674,0.000320741,0.000388984,0.000392396,0.000266147,0.000419693,0.000330978,0.000180844,0.000218377,0.000327566,0.000342579,0.000339508,0.00027263,0.000376359,0.000459274,0.000446991,0.000395808,0.000276383,0.000330978,0.000361687,0.000307093,0.000317329,0.000474288,0.000436754,0.000436754,0.000375336,0.000375336,0.000375336,0.000409457,NA
INTL.34-12-BFA-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04728E-05,3.07093E-05,3.07093E-05,3.41214E-05,3.75336E-05,4.43578E-05,6.14185E-05,0.000105776,0.000341214,0.000358275,0.000351451,0.0004272,0.000433435,NA
INTL.35-12-BFA-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-BFA-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04728E-05,3.07093E-05,3.07093E-05,3.41214E-05,3.75336E-05,4.43578E-05,5.45943E-05,9.89521E-05,0.00033439,0.000351451,0.000344626,0.000420376,0.000426511,NA
INTL.117-12-BFA-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-BFA-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04728E-05,3.07093E-05,3.07093E-05,3.41214E-05,3.75336E-05,4.43578E-05,5.45943E-05,9.89521E-05,0.00033439,0.000351451,0.000344626,0.000420376,0.000426511,NA
INTL.37-12-BFA-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.38-12-BFA-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82428E-06,6.82428E-06,6.82428E-06,6.82428E-06,6.82428E-06,6.82428E-06,6.92388E-06,NA
INTL.2-3-BFA-QBTU.A,    Imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022758,0.000377026,0.00023611,0.000328234,0.000427524,0.000475292,0.000423088,0.000463008,0.000493375,0.001689622,0.001756839,0.001813819,0.001813819,0.001666421,0.001511516,0.002148536,0.002202105,0.002857209,0.003691784,0.004865512,0.005199888,0.005275776,NA
INTL.2-4-BFA-QBTU.A,    Exports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-23-BFA-QBTU.A,    Net imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022758,0.000377026,0.00023611,0.000328234,0.000427524,0.000475292,0.000423088,0.000463008,0.000493375,0.001689622,0.001756839,0.001813819,0.001813819,0.001666421,0.001511516,0.002148536,0.002202105,0.002857209,0.003691784,0.004865512,0.005199888,0.005275776,NA
,Burma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-MMR-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-MMR-QBTU.A,        Renewables (quad Btu),0.002688768,0.002903733,0.003128934,0.003354135,0.003412142,0.003388257,0.003517918,0.003456499,0.003159643,0.003865956,0.004029739,0.00419011,0.005128449,0.005759695,0.005452602,0.005486724,0.005575439,0.005694864,0.003207413,0.003507682,0.006390941,0.006155504,0.007203031,0.007080194,0.008216437,0.010233013,0.011352195,0.012355365,0.013897653,0.017941041,0.021126616,0.025664765,0.02716406,0.030838936,0.03092424,0.032879397,0.034131653,0.038287641,0.042945215,0.037066095,0.031173326,0.03367272,0.034345979,NA
INTL.33-12-MMR-QBTU.A,            Hydroelectricity (quad Btu),0.002688768,0.002903733,0.003128934,0.003354135,0.003412142,0.003388257,0.003517918,0.003456499,0.003159643,0.003865956,0.004029739,0.00419011,0.005128449,0.005759695,0.005452602,0.005486724,0.005575439,0.005694864,0.003207413,0.003507682,0.006390941,0.006155504,0.007203031,0.007080194,0.008216437,0.010226188,0.011345371,0.012348541,0.013890829,0.017934216,0.021117745,0.025652481,0.026498692,0.030105326,0.030125798,0.032070719,0.033247908,0.037281059,0.041849917,0.035888906,0.030013198,0.032446055,0.033094788,NA
INTL.34-12-MMR-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82428E-06,6.82428E-06,6.82428E-06,6.82428E-06,6.82428E-06,8.87157E-06,1.22837E-05,0.000665368,0.00073361,0.000798441,0.000808678,0.000883745,0.001006582,0.001095297,0.001177189,0.001160128,0.001226665,0.001251191,NA
INTL.35-12-MMR-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-MMR-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04728E-06,2.04728E-06,1.36486E-05,2.04728E-05,3.07093E-05,0.000105776,0.000160371,0.000218377,0.00023885,0.000290032,0.000269559,0.00032893,0.000335507,NA
INTL.117-12-MMR-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-MMR-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04728E-06,2.04728E-06,1.36486E-05,2.04728E-05,3.07093E-05,0.000105776,0.000160371,0.000218377,0.00023885,0.000290032,0.000269559,0.00032893,0.000335507,NA
INTL.37-12-MMR-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.38-12-MMR-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82428E-06,6.82428E-06,6.82428E-06,6.82428E-06,6.82428E-06,6.82428E-06,1.02364E-05,0.000651719,0.000713138,0.000767732,0.000702901,0.000723374,0.000788205,0.000856448,0.000887157,0.000890569,0.000897734,0.000915684,NA
INTL.2-3-MMR-QBTU.A,    Imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-4-MMR-QBTU.A,    Exports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008123972,0.004752916,0.004882572,0.004346888,0.004224056,0.004493604,0.004493604,NA
INTL.2-23-MMR-QBTU.A,    Net imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008123972,-0.004752916,-0.004882572,-0.004346888,-0.004224056,-0.004493604,-0.004493604,NA
,Burundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-BDI-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-BDI-QBTU.A,        Renewables (quad Btu),6.82428E-06,6.82428E-06,6.82428E-06,7.84793E-05,0.000133074,0.000156959,0.000208141,0.000320741,0.000351451,0.000348038,0.000365099,0.000375336,0.000354863,0.000368511,0.000388984,0.000399221,0.000399221,0.000409457,0.000371923,0.000330978,0.00033439,0.000388984,0.00042993,0.000341214,0.000307093,0.000324153,0.000313917,0.000395808,0.000378748,0.000409457,0.000501244,0.000460639,0.000501585,0.000504997,0.000511821,0.000501585,0.000527517,0.000681063,0.000558568,0.000796394,0.000796735,0.000797759,0.000798616,NA
INTL.33-12-BDI-QBTU.A,            Hydroelectricity (quad Btu),6.82428E-06,6.82428E-06,6.82428E-06,7.84793E-05,0.000133074,0.000156959,0.000208141,0.000320741,0.000351451,0.000348038,0.000365099,0.000375336,0.000354863,0.000368511,0.000388984,0.000399221,0.000399221,0.000409457,0.000371923,0.000330978,0.00033439,0.000388984,0.00042993,0.000341214,0.000307093,0.000324153,0.000313917,0.000395808,0.000378748,0.000409457,0.000481112,0.000436754,0.000474288,0.000470876,0.0004777,0.000464051,0.000484524,0.000631246,0.000511821,0.000750671,0.000750671,0.000750671,0.000750671,NA
INTL.34-12-BDI-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01316E-05,2.3885E-05,2.72971E-05,3.41214E-05,3.41214E-05,3.75336E-05,4.2993E-05,4.98173E-05,4.67463E-05,4.57227E-05,4.60639E-05,4.70876E-05,4.79444E-05,NA
INTL.35-12-BDI-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-BDI-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07093E-06,3.41214E-06,6.82428E-06,1.02364E-05,1.36486E-05,1.70607E-05,2.04728E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.77938E-05,NA
INTL.117-12-BDI-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-BDI-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07093E-06,3.41214E-06,6.82428E-06,1.02364E-05,1.36486E-05,1.70607E-05,2.04728E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.77938E-05,NA
INTL.37-12-BDI-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.38-12-BDI-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70607E-05,2.04728E-05,2.04728E-05,2.3885E-05,2.04728E-05,2.04728E-05,2.25201E-05,2.25201E-05,1.94492E-05,1.84256E-05,1.87668E-05,1.97904E-05,2.01505E-05,NA
INTL.2-3-BDI-QBTU.A,    Imports (quad Btu),0.000133068,0.000139892,0.000126244,0.000122832,0.00011942,0.000143304,0.000088712,0.000040944,0.000040944,0.000044356,0.000054592,0.000078476,0.000078476,0.00011942,0.000146716,0.000098948,0.00011942,0.00011942,0.000098948,0.00011942,0.00010236,0.00011942,0.00011942,0.000177424,0.000214956,0.000242252,0.0002559,0.000262724,0.000259312,0.000313904,0.000339153,0.000355189,0.000355872,0.000351436,0.000310492,0.000327552,0.000436736,0.000321752,0.000341882,0.0003412,0.000303668,0.000344612,0.000344612,NA
INTL.2-4-BDI-QBTU.A,    Exports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-23-BDI-QBTU.A,    Net imports (quad Btu),0.000133068,0.000139892,0.000126244,0.000122832,0.00011942,0.000143304,0.000088712,0.000040944,0.000040944,0.000044356,0.000054592,0.000078476,0.000078476,0.00011942,0.000146716,0.000098948,0.00011942,0.00011942,0.000098948,0.00011942,0.00010236,0.00011942,0.00011942,0.000177424,0.000214956,0.000242252,0.0002559,0.000262724,0.000259312,0.000313904,0.000339153,0.000355189,0.000355872,0.000351436,0.000310492,0.000327552,0.000436736,0.000321752,0.000341882,0.0003412,0.000303668,0.000344612,0.000344612,NA
,Cabo Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-CPV-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-CPV-QBTU.A,        Renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,6.82428E-06,1.70607E-05,2.04728E-05,2.3885E-05,2.3885E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.04728E-05,2.04728E-05,1.70607E-05,2.04728E-05,2.04728E-05,2.3885E-05,2.3885E-05,2.04728E-05,2.3885E-05,1.36486E-05,8.53035E-05,0.000242262,0.000283208,0.000307093,0.000290032,0.000283208,0.000255911,0.000303681,0.000283208,0.000249086,0.000249086,0.000249086,NA
INTL.33-12-CPV-QBTU.A,            Hydroelectricity (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.34-12-CPV-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,6.82428E-06,1.70607E-05,2.04728E-05,2.3885E-05,2.3885E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.04728E-05,2.04728E-05,1.70607E-05,2.04728E-05,2.04728E-05,2.3885E-05,2.3885E-05,2.04728E-05,2.3885E-05,1.36486E-05,8.53035E-05,0.000242262,0.000283208,0.000307093,0.000290032,0.000283208,0.000255911,0.000303681,0.000283208,0.000249086,0.000249086,0.000249086,NA
INTL.35-12-CPV-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-CPV-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82428E-06,3.07093E-05,2.72971E-05,2.3885E-05,2.3885E-05,2.04728E-05,2.04728E-05,2.3885E-05,3.07093E-05,3.07093E-05,3.07093E-05,3.07093E-05,3.07093E-05,NA
INTL.117-12-CPV-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-CPV-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82428E-06,3.07093E-05,2.72971E-05,2.3885E-05,2.3885E-05,2.04728E-05,2.04728E-05,2.3885E-05,3.07093E-05,3.07093E-05,3.07093E-05,3.07093E-05,3.07093E-05,NA
INTL.37-12-CPV-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,6.82428E-06,1.70607E-05,2.04728E-05,2.3885E-05,2.3885E-05,2.72971E-05,2.72971E-05,2.72971E-05,2.04728E-05,2.04728E-05,1.70607E-05,2.04728E-05,2.04728E-05,2.3885E-05,2.3885E-05,2.04728E-05,2.3885E-05,6.82428E-06,5.45943E-05,0.000214965,0.000259323,0.000283208,0.000269559,0.000262735,0.000232026,0.000272971,0.000252498,0.000218377,0.000218377,0.000218377,NA
INTL.38-12-CPV-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-3-CPV-QBTU.A,    Imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-4-CPV-QBTU.A,    Exports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-23-CPV-QBTU.A,    Net imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
,Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-KHM-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-KHM-QBTU.A,        Renewables (quad Btu),0.000167195,0.000180844,0.000187668,0.000136486,0.000102364,0.000119425,0.000136486,0.000153546,0.000170607,0.000184256,0.000211553,0.000218377,0.000228613,0.000235438,0.000242262,0.000249086,0.000262735,0.000194492,0.000170607,0.000150134,0.000160371,0.000105776,0.000102364,0.000167195,0.00014331,0.000201316,0.000221789,0.000221789,0.000211553,0.000198928,0.000188691,0.000253522,0.001840168,0.003501881,0.006357844,0.006948144,0.009084145,0.009524311,0.016377256,0.014487271,0.015178912,0.015194949,0.015277489,NA
INTL.33-12-KHM-QBTU.A,            Hydroelectricity (quad Btu),0.000167195,0.000180844,0.000187668,0.000136486,0.000102364,0.000119425,0.000136486,0.000153546,0.000170607,0.000184256,0.000211553,0.000218377,0.000228613,0.000235438,0.000242262,0.000249086,0.000262735,0.000194492,0.000170607,0.000150134,0.000156959,0.000102364,9.89521E-05,0.000139898,9.554E-05,0.000150134,0.000163783,0.000160371,0.000146722,0.000126249,0.000109189,0.000174019,0.001747017,0.003432614,0.006254456,0.00675604,0.008847683,0.009233255,0.016001579,0.013750931,0.013897653,0.013648567,0.013648567,NA
INTL.34-12-KHM-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,3.41214E-06,3.41214E-06,2.72971E-05,4.777E-05,5.11821E-05,5.80064E-05,6.14185E-05,6.48307E-05,7.26786E-05,7.95029E-05,7.95029E-05,9.31515E-05,6.92665E-05,0.000103388,0.000192104,0.000236461,0.000291056,0.000375677,0.00073634,0.001281259,0.001546383,0.001628922,NA
INTL.35-12-KHM-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-KHM-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,3.41214E-06,3.41214E-06,3.41214E-06,3.41214E-06,3.41214E-06,6.82428E-06,6.82428E-06,6.82428E-06,6.82428E-06,1.02364E-05,1.02364E-05,2.3885E-05,3.07093E-05,4.43578E-05,6.14185E-05,9.21278E-05,0.000112601,0.000146722,0.000409457,0.001044115,0.001273752,0.001341785,NA
INTL.117-12-KHM-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-KHM-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,3.41214E-06,3.41214E-06,3.41214E-06,3.41214E-06,3.41214E-06,6.82428E-06,6.82428E-06,6.82428E-06,6.82428E-06,1.02364E-05,1.02364E-05,2.3885E-05,3.07093E-05,4.43578E-05,6.14185E-05,9.21278E-05,0.000112601,0.000146722,0.000409457,0.001044115,0.001273752,0.001341785,NA
INTL.37-12-KHM-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02364E-06,1.02364E-06,1.02364E-06,1.02364E-06,1.02364E-06,1.02364E-06,1.02364E-06,1.02364E-06,1.02364E-06,1.02364E-06,1.02364E-06,1.02364E-06,1.02364E-06,1.02364E-06,NA
